Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,GTFS Latitude,GTFS Longitude
324,134,IRT,Broadway - 7Av,Houston St,M,1,Subway,40.728251,-74.005367
