Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,GTFS Latitude,GTFS Longitude
366,608,IRT,Pelham,Parkchester,Bx,6,Elevated,40.833226,-73.860816
