Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,GTFS Latitude,GTFS Longitude
344,249,IRT,Eastern Pky,Kingston Av,Bk,3,Subway,40.669399,-73.942161
