Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,GTFS Latitude,GTFS Longitude
333,230,IRT,Clark St,Wall St,M,2 3,Subway,40.706821,-74.0091
413,419,IRT,Lexington Av,Wall St,M,4 5,Subway,40.707557,-74.011862
